caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.d7a587de4d49936dc7981f45aa60adcb__ann1866.jpg,anomala,train,lettuce_downy_v1,370x504,5355575675561253731|12228737753794094905|7375340203303365810|11071503285542111410|4118346464830469545|7141457411311882826|12882632704656516505|12892835636791761510
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.d969e67f1e12802eb90c313dc719aa9a__ann1872.jpg,anomala,train,lettuce_downy_v1,544x277,11281107793539687609|14307424591628523618|14606337267635106225|12453221690206351986|7122641490977656518|13395062856950189724|8246918511301743276|12804279589536969930
dataset\_work\final\lettuce_downy_v1\test\anomala\images-2-_jpg.rf.d8c09be497c603bfed04313469c93a21__ann1873.jpg,anomala,test,lettuce_downy_v1,475x562,11002893556559289203|16474866008328971825|15544493825965792461|1468942708716389964|3541689493293343460|8330294629406716568|5532232735340061204|14815982705877105111
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.d7360ae3e63ebdcaceda28222997f801__ann1874.jpg,anomala,train,lettuce_downy_v1,223x378,6751794565102033869|4986174977627989068|10567179543770732116|13157947514326062805|5486639342987457093|14833539310735700829|15390669012948720310|6095123779819251346
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.d88c3d9091f6c74c51b61088a7c68ac1__ann1877.jpg,anomala,train,lettuce_downy_v1,572x640,17161784027303716864|9847710310921268215|17610805831262645147|15031216646967274022|17864488024760953480|11374807055018734|2750130166941063632|11217281349258209012
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.d9d75ee7b557f94ae8d0cbf7a3962c4b__ann1880.jpg,anomala,train,lettuce_downy_v1,414x640,17323780255192425808|17341542633334004469|17639740648382115245|15045594427929414218|17679489763667192304|5811239277286025968|5353184356908190928|12514893189900061940
dataset\_work\final\lettuce_downy_v1\train\anomala\images-31-_jpg.rf.db1d6d8642e5ab2abde25d5ff1122e0e__ann1882.jpg,anomala,train,lettuce_downy_v1,365x433,10465076105717470137|8512693203660584034|10148971296674158672|14908103365670528501|7076301626401170294|13390247964550314897|17718735748363576526|5771616280975235212
dataset\_work\final\lettuce_downy_v1\train\anomala\images-31-_jpg.rf.db1d6d8642e5ab2abde25d5ff1122e0e__ann1883.jpg,anomala,train,lettuce_downy_v1,339x459,16458038368637597394|15607702463801037492|18116377485432940134|2351245786136156569|13011701531873024472|15183433860851590884|11067956477473693984|7378617596793154299
dataset\_work\final\lettuce_downy_v1\val\anomala\images-29-_jpg.rf.dad78b415b52bdc5c53576885625ec60__ann1887.jpg,anomala,val,lettuce_downy_v1,585x441,11383672317575619837|5089147752624871488|9476545115154836724|4485076939288922576|4672676911603294278|18294900249437534877|15044728227093364286|17612668599878779779
dataset\_work\final\lettuce_downy_v1\test\anomala\images-18-_jpg.rf.da25d03083db034dc061044331646ae3__ann1888.jpg,anomala,test,lettuce_downy_v1,355x424,10884104175191633189|1643576196922493531|7761029029929711017|3013632646494376298|6578310804815728406|2715007243712662679|7661135140681339433|12210794009617413227
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.da6fe04637036b92cab92425de5e6db5__ann1889.jpg,anomala,train,lettuce_downy_v1,529x406,11215589461147415218|2763552604604444850|1483008307681322674|15552850032444938674|12875947136522148390|12858425863586686363|12869543586182649559|12855046652053197844
dataset\_work\final\lettuce_downy_v1\val\anomala\-8-_jpg.rf.dac749428c017ae27c894a362a13bedb__ann1890.jpg,anomala,val,lettuce_downy_v1,433x361,10145110667554243700|14892500824858483921|12728945839671921868|17481506784703466700|15122215269185531086|8414017861469391500|14757403969161108210|14757404149541545648
dataset\_work\final\lettuce_downy_v1\train\anomala\images-3-_jpg.rf.db5d7c89e1ecdf730a56a5284758e173__ann1891.jpg,anomala,train,lettuce_downy_v1,490x400,3112808525452842427|3149046125550982690|3111197486439750172|3119432661036541381|2474386385430688555|13516829213174936107|14242023925372635691|2043038073359510827
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.db270718159fa4bb3e86fcc4d59c6b88__ann1892.jpg,anomala,train,lettuce_downy_v1,640x348,16889785791399252678|12166957022048957596|14902289837190399429|10091571270209133660|11255811313411479976|14326736551261922538|6655293660171996300|14250978795486040014
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.dbb8a5a9dc9ef625f668492f8fc19d0a__ann1893.jpg,anomala,train,lettuce_downy_v1,511x344,11590749561014806450|8837266390685325746|17140094014309320310|5207538248411421841|12833373150830306426|12855469852862569120|10492492380343911496|8558726757020655085
dataset\_work\final\lettuce_downy_v1\val\anomala\images-18-_jpg.rf.da38497cfb8ec3ddaf8c0e8b0510eaaa__ann1900.jpg,anomala,val,lettuce_downy_v1,343x396,3393764863856962861|821686387208702283|3109653699217355893|3106097219360903505|5424965539727894283|3273384281381214511|5895728502137821995|8463482321917781803
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.da6cf69f5e21b19a24aaa9af13ef4213__ann1902.jpg,anomala,train,lettuce_downy_v1,527x286,2034389833271933216|14061265653572329723|15304467738990260369|15337529380384567926|18113641209022260163|2376165929422306076|8535148889871342036|10498155105199875284
dataset\_work\final\lettuce_downy_v1\train\anomala\images-2-_jpg.rf.dabe131be4519f596065a806ac9d86b0__ann1903.jpg,anomala,train,lettuce_downy_v1,548x482,7838150510033580846|14527718243913053067|13417179198637984107|11687784248985938977|10030473554179562697|3329173111398778476|2408359913665934242|7766901581393769402
dataset\_work\final\lettuce_downy_v1\train\anomala\images-28-_jpg.rf.dc6c37bcb4f2fe326dea034675bee424__ann1907.jpg,anomala,train,lettuce_downy_v1,550x623,12588292587235039504|9994163126766167287|9843306124339370099|17196627754587186225|17826431045657342602|1214234217523294894|3595221357869246190|8347611698641934984
dataset\_work\final\lettuce_downy_v1\train\anomala\-2-_jpg.rf.dc8563e45eb2ebe0ec9aad4884ba57db__ann1908.jpg,anomala,train,lettuce_downy_v1,531x533,15696116503700659162|7220550879401944484|12422384821384374696|14580768055332464874|11827969714595574884|15734232862604317657|16890878264892676554|12171490009662973356
dataset\_work\final\lettuce_downy_v1\test\anomala\images-28-_jpg.rf.dd91b0e45a635c89c3b6a723c3c5dfdd__ann1909.jpg,anomala,test,lettuce_downy_v1,516x567,17620530555813831406|15055026178072230792|17088824519983090636|5195802419429518540|9852524979289255632|17159334520939579636|14712194133958728520|14757050534421800941
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.dc3dbeee62f20d54081a67395da7f94a__ann1914.jpg,anomala,train,lettuce_downy_v1,467x640,8274013727548991409|12768886207446587762|10242929484059431022|10276004782896501897|8221670130320553137|12783260600653566834|9931777254985276302|7985089586654226062
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.dc3431a01ac679d66136ff08e52a9c08__ann1915.jpg,anomala,train,lettuce_downy_v1,456x429,7442512596048767276|1832199359742372299|11124540118791498282|11725559018920061867|14657286300697586969|3200329956917594471|12370151860614314402|3038282913265115802
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.de532a2e5c1ec70dd935a917eab547f7__ann1916.jpg,anomala,train,lettuce_downy_v1,430x530,7089741907597540262|13346897097703433114|11428755514906573300|9666668276036165840|11106806911733086649|11978323419697668962|15015191040655566470|17652363082826554270
dataset\_work\final\lettuce_downy_v1\train\anomala\images-2-_jpg.rf.ddbe71923a5db882e5de15b4746ec3f4__ann1918.jpg,anomala,train,lettuce_downy_v1,507x373,11470881292395819416|500881131911541702|8806117903576945556|11624712264512714070|14299852779198149382|10966807795097219231|6211986530270335905|10688143165021304186
dataset\_work\final\lettuce_downy_v1\val\anomala\-10-_jpg.rf.ded326a34d91189d8dc4ebc2cfc34e81__ann1924.jpg,anomala,val,lettuce_downy_v1,640x548,11435639763899750598|9669877750503499420|10099980310435548154|14892161341169085856|11305784063770374790|14310350349453341598|11541934706984856526|18035776939319765644
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.de3ac0f163f722d440989fa9f0ee0c36__ann1927.jpg,anomala,train,lettuce_downy_v1,312x353,15886081220477571541|14164298231721522260|14524539449629178560|7815468057625469308|6085616755432133060|15407256001211168476|8980508956965107308|13869481383535546825
dataset\_work\final\lettuce_downy_v1\test\anomala\01_jpg.rf.df748e7d14a166e2b961ff6dbea0a1a6__ann1932.jpg,anomala,test,lettuce_downy_v1,640x362,11066696291631019739|7409068837016736292|6041206830630974132|3860790661398246354|2635393250748060262|15832066612003706009|15182700546517144629|12984560327456577107
dataset\_work\final\lettuce_downy_v1\train\anomala\11_jpg.rf.e03a0ef49f611bc465225c27fe903521__ann1939.jpg,anomala,train,lettuce_downy_v1,640x640,15571807648569728228|16476361298335155928|17888947094181525152|16194255581944583162|15620245107059173348|16473241285426944728|18055970647490543072|11544540290833335032
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.e0cb3e07208b44e78e8ff16917e8a3ca__ann1944.jpg,anomala,train,lettuce_downy_v1,631x430,11567664949095877838|8858129805429099532|16570369089247628492|6363758726512561356|922365092310740602|14901453131490101408|14757190260376752216|14757371984942134757
dataset\_work\final\lettuce_downy_v1\train\anomala\-8-_jpg.rf.e2a87bf609e3aee98d906f63b2c319ed__ann1948.jpg,anomala,train,lettuce_downy_v1,443x452,3491650410867028946|17568916865998533044|14737999932876093708|14707868684891480527|12984218809703649779|15164626632218866736|14943238982821485772|898977795921971148
dataset\_work\final\lettuce_downy_v1\train\anomala\11_jpg.rf.dfd600c9d7b8bf79b38de5e08a916780__ann1952.jpg,anomala,train,lettuce_downy_v1,640x614,13863886405371929575|18201624601661684248|17551004535110609889|3492104706584357496|1745723804902595068|16691342210132305600|8658854775685805616|16261242262698168819
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.e1f87a6c044b0d2f8b8243f6c928f65c__ann1953.jpg,anomala,train,lettuce_downy_v1,640x404,12211849506725848224|7665640903767808506|754463379015096682|12673650183242999209|18075699189514461546|11557622966601939369|12206377438528790959|7663222376773220362
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.e1b6b4ff61cf325da7d2bc23fab7fa68__ann1955.jpg,anomala,train,lettuce_downy_v1,581x479,7335477183627695155|6470657518070126131|7762686534840903281|3000143495988550001|3735392618769861721|3716626570523823205|8185741170948088361|8171471887971039851
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.e041f9bf884e0ad0d7887a209acc5922__ann1958.jpg,anomala,train,lettuce_downy_v1,640x564,12894554828007703720|12875908766635380458|14461870984114203880|17055756780314478824|16919640911437803698|12142885729863332530|16773685581664793324|16783974264350159560
dataset\_work\final\lettuce_downy_v1\val\anomala\04_jpg.rf.e33f22d925df5ab73a62b6e6e4561d7d__ann1959.jpg,anomala,val,lettuce_downy_v1,396x487,2976541212869808722|7748949560527533493|13038563543749643565|15181895553367559499|13093558209208945003|5931920707642215977|5426149890510926034|3264421669477348020
dataset\_work\final\lettuce_downy_v1\train\anomala\-8-_jpg.rf.e327f3fa35b743274c5b5df9d6e02de4__ann1962.jpg,anomala,train,lettuce_downy_v1,437x469,2910570938146345205|16994836651164103760|14469173789739218052|17063246840298525150|5833406477683513835|17712879357823575080|16055839162453249260|9544478475974659272
dataset\_work\final\lettuce_downy_v1\train\anomala\images-24-_jpg.rf.e34ac351b9600830238279c9421f3d5f__ann1965.jpg,anomala,train,lettuce_downy_v1,628x640,16481704341269931192|15610193862980131298|12728910408131043956|17481508338893699537|16346353254383002328|13286859471021587172|15112331667325033202|8386384575209449136
dataset\_work\final\lettuce_downy_v1\val\anomala\27_jpg.rf.e37ba6b7a228c49a74a0404ff5294b5e__ann1969.jpg,anomala,val,lettuce_downy_v1,373x612,3653664281786955464|12957640688705573612|2621915153656037986|15760743754525883577|17046812650031927987|14462871963333080114|13383705048600066522|7116498665889948196
dataset\_work\final\lettuce_downy_v1\train\anomala\-6-_jpg.rf.e367c9c63f508048535730e959c8c127__ann1971.jpg,anomala,train,lettuce_downy_v1,640x640,17922719956880641754|16186690314663791780|17787015741274241425|10431686073486172790|11857074664900502240|15766729109327756024|8530531149356450960|10500686482701605110
dataset\_work\final\lettuce_downy_v1\test\anomala\27_jpg.rf.e435f61dd21f3b2bcaa16089a9fb4a84__ann1974.jpg,anomala,test,lettuce_downy_v1,392x617,10334608425414810853|443912591474345048|11906592403012071600|6540232517340427250|6396279590940584198|16563284613609778063|17506486435187966810|12695901245286005925
dataset\_work\final\lettuce_downy_v1\train\anomala\30_jpg.rf.e456ef7069eabdfb24f5fb812ebe598a__ann1978.jpg,anomala,train,lettuce_downy_v1,547x351,16488150715921452515|15597172852345162808|4776712654705772937|13666645191126445166|4056729944343606488|16414945377203900900|7956845075545041341|9928706486270839362
dataset\_work\final\lettuce_downy_v1\val\anomala\27_jpg.rf.e10384ac8d064422ebdfe6e39cc34ba0__ann1982.jpg,anomala,val,lettuce_downy_v1,419x612,876259521472550960|14657923597566862578|12695916501110398113|8283193579549148794|17502335989361109963|3519682287221942540|8846990114141827954|11645381450835177648
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.e10384ac8d064422ebdfe6e39cc34ba0__ann1983.jpg,anomala,train,lettuce_downy_v1,390x597,14896157735684132758|10115907672201628822|10820642304149484273|10857012002880598128|10812081085751255692|10867084271345514958|8120229589300194198|17434107526158494358
dataset\_work\final\lettuce_downy_v1\train\anomala\03_jpg.rf.e3a7171306416ccbd4f81977fec092c0__ann1990.jpg,anomala,train,lettuce_downy_v1,468x358,14104045424721385859|3756770195897672766|9467578638742475729|4483868643405673844|4495790644915741236|9500762725532482499|8373798427819391294|15083490070287115139
dataset\_work\final\lettuce_downy_v1\train\anomala\-6-_jpg.rf.e50633f895f9a9970da2ac254180ef57__ann1992.jpg,anomala,train,lettuce_downy_v1,523x593,13631212779412565125|4767953337907333726|10149607897985099672|5666823722939980518|6830441742289611586|9632256457349737405|16580733075195601998|11000014295435500172
dataset\_work\final\lettuce_downy_v1\test\anomala\04_jpg.rf.e5e3b9d66b2985729bb9256f1738beec__ann1996.jpg,anomala,test,lettuce_downy_v1,386x508,13359871628778502738|7068906015716778421|13029556344398433592|15183021454884883939|13087860265075874146|5943108247044777913|16378902397569578194|4057125546868921012
dataset\_work\final\lettuce_downy_v1\train\anomala\28_jpg.rf.631898b4f8041cd8a6b0a19d313adcdb__ann2002.jpg,anomala,train,lettuce_downy_v1,591x640,11741113961338400979|11164692791451250996|17577783415522259126|3526548000594784402|3815059972353749146|15235946734804856994|10588192361770184752|13182305098330861811
dataset\_work\final\lettuce_downy_v1\train\anomala\-2-_jpg.rf.6327c1ccf0a1637e9eeac05eb3238e9e__ann2003.jpg,anomala,train,lettuce_downy_v1,560x545,12987669163162120876|15151201707581944522|11095047986952051411|7376929749634098740|14605937428643529682|12444170152268283316|3793987791543492710|15247552455505344921
dataset\_work\final\lettuce_downy_v1\train\anomala\-10-_jpg.rf.632800cb9ccf0d943ee6c4299e9dd5ff__ann2005.jpg,anomala,train,lettuce_downy_v1,571x358,16593008313447107696|10997037518041894385|15679658596899107493|7234633855577535066|17423731638983171480|8091876466854545126|6535486331535320676|11903737720793897433
dataset\_work\final\lettuce_downy_v1\val\anomala\images-11-_jpg.rf.624fc4c3959c6d595a0f418a8b744133__ann2006.jpg,anomala,val,lettuce_downy_v1,492x624,2979514444403745321|7738808577738193515|16565551845823321239|6401984185229563414|7762750297973548395|3000194350007998761|1645580241003534424|10922528438378685669
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.634ccbb2cc25235dbdf229c23c13c695__ann2011.jpg,anomala,train,lettuce_downy_v1,582x303,17352013880597371629|17333443413669487944|15693887338356330726|7218206670686712984|5234619549307014384|17103166714645630704|11021612488167271524|16631998394262604761
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.63e71a3dd8c4d8d1827cd0c0be639015__ann2012.jpg,anomala,train,lettuce_downy_v1,338x505,8559271560732540365|10515019728624566348|17757358719761766832|10414869679109989490|5494642726821096593|14843179037347858550|8242808831651645840|12743380794350726902
dataset\_work\final\lettuce_downy_v1\val\anomala\images-40-_jpg.rf.6446cea129c902691bb9c30f7d92bddb__ann2018.jpg,anomala,val,lettuce_downy_v1,490x436,16909550789148305715|12153716367937661235|12080207357859452266|1899074931507680425|3704710677712906920|3704663842002479850|12201480260530625050|7698135668312286631
dataset\_work\final\lettuce_downy_v1\val\anomala\images-40-_jpg.rf.64d5638a92a4d281ae0fab4d828d882e__ann2020.jpg,anomala,val,lettuce_downy_v1,437x468,3052555054866029146|12377480134708864165|5398349523384040499|12513441426695176499|11935883249695638955|6546716766877932586|3729493635594234029|3710038321142622794
dataset\_work\final\lettuce_downy_v1\train\anomala\images-28-_jpg.rf.642814b8f94e3a6a2b2f339a4c1f80a1__ann2021.jpg,anomala,train,lettuce_downy_v1,546x521,5195803527530852044|17088683490439039692|14174722251595955080|15893944623193858798|14738789844158457837|14748781482918222664|17159334504798786268|9852525186496771780
dataset\_work\final\lettuce_downy_v1\train\anomala\images-24-_jpg.rf.6325dec70a7afff0ef46139f71d93fb8__ann2022.jpg,anomala,train,lettuce_downy_v1,564x631,14749496777532551883|14767939571721613864|11791094065212927334|4231828693697383065|2932660212068446924|14677961571309564108|11045680166561495610|7398635280760152739
dataset\_work\final\lettuce_downy_v1\val\anomala\images-40-_jpg.rf.63e69f0c2d3d65c413abd5fdc538ec93__ann2024.jpg,anomala,val,lettuce_downy_v1,453x494,8558463934632601015|10474348703922280978|3692349929978260138|3694012391054157994|1322611980180937873|13233199231218861430|12297268640268698419|12315879102931025203
dataset\_work\final\lettuce_downy_v1\train\anomala\images-34-_jpg.rf.64f7392ec1855b1311425cffcac0169a__ann2025.jpg,anomala,train,lettuce_downy_v1,274x369,10934104225816672668|1603917830277325254|3186811199563306386|14655615443261413302|14294874688894157334|11275296772210933143|13139062576068715467|10526378858210605356
dataset\_work\final\lettuce_downy_v1\train\anomala\13_jpg.rf.64dae153ab93b954063ec1596930b156__ann2027.jpg,anomala,train,lettuce_downy_v1,358x395,14308737057295140565|11292464555012038228|5009810114607393828|6745874906385599451|6097362384968791708|15386139025015870150|15837846481956085341|2606552368844342853
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.652912b6c7517f6f2ac514ce920dce75__ann2028.jpg,anomala,train,lettuce_downy_v1,640x527,14504102749511382580|7849150343766708691|7126354212821957163|13351018507845017899|15245205549181627756|3780319758569457865|3144010196026149049|3133058685721765218
dataset\_work\final\lettuce_downy_v1\test\anomala\01_jpg.rf.6501c3d1761812e4b9bca3875a804d38__ann2029.jpg,anomala,test,lettuce_downy_v1,352x640,10860059603502261529|10849886368078059879|15193151700465914562|13034728355257693876|7447165591930704534|1829959647854769814|13021833753484911796|14020519884097247442
dataset\_work\final\lettuce_downy_v1\train\anomala\images-20-_jpg.rf.65fec24deb71fe453c6367db293a946c__ann2032.jpg,anomala,train,lettuce_downy_v1,349x276,7614645945589030350|7623163546975814796|17070282074227970603|14436346500390270507|10107259894696168041|14906127194763340905|3113737432822208712|3139593545905858028
dataset\_work\final\lettuce_downy_v1\train\anomala\26_jpg.rf.65862bef2e37b78f2a4550c9c96927b9__ann2033.jpg,anomala,train,lettuce_downy_v1,255x285,17488210572062966611|12732421771759664437|4340476911304494796|14106366383224229068|3836274564747670192|5999652158907790066|14739322391727555523|14757757247211191356
dataset\_work\final\lettuce_downy_v1\train\anomala\images-19-_jpg.rf.662b5c6e29a231d548dd751beafd9095__ann2035.jpg,anomala,train,lettuce_downy_v1,450x393,11004747818788494299|16636880126937277988|16604080833132310220|10973071271123913676|2605009507382911718|15824423022736423064|14738982963436734616|14712901166212804070
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.66aae20aa8ef347742eaae9de3b53d2b__ann2039.jpg,anomala,train,lettuce_downy_v1,542x462,10785250335614256493|6253925859148715337|8762741730582995239|7000351163943496475|5284182679425174102|7873967370738904213|1957896289509058145|2819785861837855609
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.65f2fb41370554bb6abb148617017a83__ann2043.jpg,anomala,train,lettuce_downy_v1,362x615,1789306338128185676|16705215213779119565|8345601860061806938|3563735758331477157|14802700416245617895|5497061600443814936|11924604292724323377|6539739863183839603
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.65f2fb41370554bb6abb148617017a83__ann2044.jpg,anomala,train,lettuce_downy_v1,401x601,16998793679653940686|2889310315014015620|9422362496719216688|13455859431672183091|9532511123084154920|14892820976534874091|3745139347545963706|3486043233106313858
dataset\_work\final\lettuce_downy_v1\train\anomala\11_jpg.rf.6673f76f67a48d63e61c7ba05271ab35__ann2046.jpg,anomala,train,lettuce_downy_v1,639x640,4056171557927695026|16405955585166914226|18222595114937988512|13850937554839933690|12876554012105223651|12876445108306332216|18019564128161118400|11580344156579030012
dataset\_work\final\lettuce_downy_v1\test\anomala\11_jpg.rf.66765e7fb50e7b88c96448ea0337e83f__ann2047.jpg,anomala,test,lettuce_downy_v1,640x640,16187608111105286880|17895624918593878264|16205765904962300540|17913262833895320513|17922191686462102264|16186686626245617120|13955399116062300408|8947080768823420640
dataset\_work\final\lettuce_downy_v1\train\anomala\-6-_jpg.rf.671698a730e46a28937d125b3a89a9c4__ann2049.jpg,anomala,train,lettuce_downy_v1,605x624,16781965369556997808|16742376352130635698|15620253955829451494|16473223590857583768|12868936277321210088|12688428804843300328|11001351292850642148|16630274526785750744
dataset\_work\final\lettuce_downy_v1\test\anomala\30_jpg.rf.6743db435502fbc8787d442d692b5664__ann2050.jpg,anomala,test,lettuce_downy_v1,475x399,3408685511277130532|832417617409094363|10561673162233568283|13165823727840183591|15794812902199233803|2644652682942697007|2865787765099247286|1971650215708037778
dataset\_work\final\lettuce_downy_v1\train\anomala\23_jpg.rf.671bc66262757db84eb43637feeb9fe7__ann2051.jpg,anomala,train,lettuce_downy_v1,418x317,10475471250713257891|8572994856464816698|7721818594800776358|2984595069805777818|4186894616196675958|11792557845954257041|11156303747824053033|11976227662045194603
dataset\_work\final\lettuce_downy_v1\test\anomala\01_jpg.rf.677485c3f2d7ee8d6631c662210b3fc5__ann2052.jpg,anomala,test,lettuce_downy_v1,359x640,7451022750343620037|1808588403446798428|3797885032813226400|15263487167333556474|6654163095795341593|14259968548848363367|18041603256291742419|11594968823472370740
dataset\_work\final\lettuce_downy_v1\train\anomala\23_jpg.rf.673fa7f70dd932f30eb45dfefc2083c5__ann2053.jpg,anomala,train,lettuce_downy_v1,454x332,16403034651083511764|4051670833112618708|12021043584231316180|11111564597149476564|15282540864525384248|15318784882151891939|15323187837909939354|15319724326120575910
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.68ac415fac27782f992152bc0f80325e__ann2055.jpg,anomala,train,lettuce_downy_v1,416x498,15985792579673833947|4964215949913652260|12083607285250518397|1905838809514788928|2629238902991414340|15835088005585033437|4632032173151908378|9074100013844967847
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.685b64fa8f31475125e1953f45d722ca__ann2056.jpg,anomala,train,lettuce_downy_v1,491x570,718736071636739824|8025574559135275248|3055220157851513464|12365113461710369761|17336795106498404463|17358608189300865289|16263524254186052011|8661084932368655914
dataset\_work\final\lettuce_downy_v1\train\anomala\23_jpg.rf.68d9ccb6643fbe6c0399387be636ef61__ann2058.jpg,anomala,train,lettuce_downy_v1,452x364,12185164409104200308|7108819731044999633|6688468002727928763|14246172684486130466|15105417958255077218|8390878347502426793|2466754043038577861|13484668035704214108
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.6873438c5f9fc526ef853de6a8a6b980__ann2059.jpg,anomala,train,lettuce_downy_v1,520x640,9734574687504115526|2226928482497272733|3914428178631177097|10643436326207566702|11320769578652657438|5055063189413697671|7940716432043849107|9886271302469636662
dataset\_work\final\lettuce_downy_v1\train\anomala\-10-_jpg.rf.698017876d87376a9d2da109f2f127d4__ann2060.jpg,anomala,train,lettuce_downy_v1,432x589,16856178126308006682|7514479945558336935|1649941675940559275|10905568286688043562|12044258670981892200|1899195993949007337|3054230656308238487|12374075821810640150
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.68f573f541d85f758e50bb09a2fa18ca__ann2062.jpg,anomala,train,lettuce_downy_v1,414x640,15452259658954939628|10696561132235638472|12998174150407431902|15184357130803255940|14467294067556446612|17049532308093432278|9555004794254178770|16007679577879634612
dataset\_work\final\lettuce_downy_v1\train\anomala\images-2-_jpg.rf.69294f127ed29de6d91ae261c9de3d19__ann2064.jpg,anomala,train,lettuce_downy_v1,441x524,13263903322058617495|16336636315938959638|16409473954021127084|4080942438889370570|1635169040460986338|10912905616382563000|14570219852882747960|12408389751792057059
dataset\_work\final\lettuce_downy_v1\train\anomala\images_jpg.rf.6a5e03f6e580e3d2de201f815ed07686__ann2069.jpg,anomala,train,lettuce_downy_v1,640x640,15488453316340542608|10714255395015280886|16439957861730781924|15608229146980036312|17782659823203954836|10442918277721813718|15613597925355133912|16468215327670806244
dataset\_work\final\lettuce_downy_v1\val\anomala\images-28-_jpg.rf.6a7e4adcf04efafbce5ca0d14b3cac7e__ann2078.jpg,anomala,val,lettuce_downy_v1,553x610,17199980667745831476|9849977588132783827|17049074328511241459|14458421071417426992|15250937465539048072|3786000839296660206|3514174704504121032|17571960101839477484
dataset\_work\final\lettuce_downy_v1\train\anomala\11_jpg.rf.699709804e7b8a8a572bc7c275290bba__ann2079.jpg,anomala,train,lettuce_downy_v1,640x640,12876409701067795168|12876551756643216376|16183872782108301788|16782288863892235968|17918598656638038706|16152875460801508018|13863850050623039208|15895927312091879648
dataset\_work\final\lettuce_downy_v1\test\anomala\-8-_jpg.rf.6aa97d9fe54a06e8ab85828039b1a9ee__ann2081.jpg,anomala,test,lettuce_downy_v1,415x416,15477970751084751020|10722170047551629514|2862827340965399989|1991308797647146066|14621118201741495444|12459290207118478550|5930358977384456731|13100272539015232039
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.6ace8507c2f36a8787682df2403c2817__ann2082.jpg,anomala,train,lettuce_downy_v1,571x488,15402531094552155625|6124029945022923336|2801349935508987056|11238972324566189810|5206991140698258516|16831553402613317845|17493729548932085915|12726208919167623206
dataset\_work\final\lettuce_downy_v1\train\anomala\-10-_jpg.rf.6c22bac550a4463007f9678135f40100__ann2087.jpg,anomala,train,lettuce_downy_v1,353x565,11209976704357079958|2771565525198055062|8414358649720347800|15085946898029594598|10819377113037305382|10852438612752372123|16629389229063691473|10960725038437680500
dataset\_work\final\lettuce_downy_v1\train\anomala\28_jpg.rf.6b0f078d3a43fc7dda475820186e4913__ann2088.jpg,anomala,train,lettuce_downy_v1,640x640,12891805673846258127|10585949314563990028|15481665421380806272|10692892188823820538|892522623116306578|14968268507377363122|18057293588219847828|9288350857675200982
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.6be521754031e907ed6a32a71493637e__ann2095.jpg,anomala,train,lettuce_downy_v1,302x536,11041130498831413929|7377284258487251050|11065005243268211899|7389893356405709602|7687704293803057510|12246012745341286809|2511764721664560742|13485139384450387609
dataset\_work\final\lettuce_downy_v1\val\anomala\13_jpg.rf.6d01e532fad9d3b8dca83850d89870c3__ann2097.jpg,anomala,val,lettuce_downy_v1,366x325,10038089616317781322|3354427138679457453|5085434838900215467|10968208665411030826|12485926268494253358|5374246176041553547|3066721877610673816|12325802205425210182
