caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\spinach\train\saudavel\healthy__healthy (64).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,13875030951457427148|18198552668281736908|14739748554323760856|14739761593846830816|14739766266906513148|14739766068931432128|16183174207413653196|15606673873294823116
dataset\_work\final\spinach\train\saudavel\healthy__healthy (65).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,13875189306976077536|16755139298665602808|14161044712131562668|15897208860253867722|17914798610528503528|16178789312468586176|14613792917609488092|12433319419246249668
dataset\_work\final\spinach\train\saudavel\healthy__healthy (66).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,14451513728452431072|17045587113826307832|14450932121295359712|17063751080402718456|17928433378270875372|16180331935897718472|17910278276775923436|16180896019855609032
dataset\_work\final\spinach\val\saudavel\healthy__healthy (67).jpg,saudavel,val,spinach_n56pn9fncw,4640x3472,16757352373878492904|16757391957205356264|4937655220799246052|15969262064692072152|16757391028821397224|16757352313983831784|15604435267723173597|16469126396276606532
dataset\_work\final\spinach\train\saudavel\healthy__healthy (69).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,15031931622971051200|16485034096022245116|2903843345219653320|16919353352334315500|18216668221197240036|13874506484511317200|17045899444116966890|14415515683272412200
dataset\_work\final\spinach\train\saudavel\healthy__healthy (7).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,13902836966724980464|15632218668011392240|17647019564507001072|15030917879581958384|17333242492158275800|17352034646984814784|17357027566276090064|17361603916731442932
dataset\_work\final\spinach\val\saudavel\healthy__healthy (70).jpg,saudavel,val,spinach_n56pn9fncw,4640x3472,15603889918341515236|16484893531264982744|4940188451968321264|15856672237148938224|15572936733855827684|16467142868476595416|17338593786602131164|17295527959839608644
dataset\_work\final\spinach\val\saudavel\healthy__healthy (71).jpg,saudavel,val,spinach_n56pn9fncw,4640x3472,14161062382200364744|15608969791450351596|14737505344481363788|14742035435968732877|17043647739188190936|14420019429225236164|14780289866989803212|5514441367677535948
dataset\_work\final\spinach\train\saudavel\healthy__healthy (72).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,16196799742621881230|16184835686523156110|434365484043274164|11393908213735170002|10247456425246104800|10273587290808239840|15140845911993425822|12972362794290448134
dataset\_work\final\spinach\train\saudavel\healthy__healthy (73).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,17359351894783788776|17359278928179928808|3478621228267676680|17554237732662795239|16761859289513781488|16755245574018492656|16706981491639229939|586602216241710640
dataset\_work\final\spinach\train\saudavel\healthy__healthy (77).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,14415498159632123596|17045908206580899532|14161071204329527240|15897182369324931052|14744269952298749932|14737514217848639176|17012126956216622812|14418013988836837060
dataset\_work\final\spinach\test\saudavel\healthy__healthy (78).jpg,saudavel,test,spinach_n56pn9fncw,4640x3472,16180331832952655040|17928433429953105660|17927870497173247728|16198346300181419712|18216663788992057080|13874488960641043680|13877300412141718752|17336104508791966968
dataset\_work\final\spinach\train\saudavel\healthy__healthy (79).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,11567081208648271584|18058904779508588280|17045626765233344248|14451526750658006240|17914816287739911930|16178780344206984864|16180314308681633480|17928442243354169068
dataset\_work\final\spinach\train\saudavel\healthy__healthy (80).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,13879569727203020488|18196296745568407276|14739880478608164576|14739778223422021312|17045618142006183676|14451544574740635328|13879560870879989452|16178661829417078476
dataset\_work\final\spinach\train\saudavel\healthy__healthy (82).jpg,saudavel,train,spinach_n56pn9fncw,1440x1080,10089790640367021720|14888684294644665318|14739766095878228892|14739757299650998214|16612437052020727758|10965740767890572940|14280680639750704844|11244128625356410572
dataset\_work\final\spinach\test\saudavel\healthy__healthy (83).jpg,saudavel,test,spinach_n56pn9fncw,4640x3472,16180891578559333060|17910278484135755484|17045908179768807148|14415498263013592776|15906216335048675064|14159918803736301280|14451540117269188296|17045573911124348908
dataset\_work\final\spinach\train\saudavel\healthy__healthy (84).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,2023878909366572940|14382031397612361678|14742308243334962072|14705997997207791590|14850394763743303623|10094593324406216220|16584273919728621260|10960436844528113612
dataset\_work\final\spinach\test\saudavel\healthy__healthy (85).jpg,saudavel,test,spinach_n56pn9fncw,4640x3472,12739715299414873804|17495374554462328524|17046013803559118584|14415501527641659584|14742008343900900594|14742035445605977264|13877893131051339464|17935176073509310444
dataset\_work\final\spinach\train\saudavel\healthy__healthy (86).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,11568787032681189068|18071843827108777676|16485025739559131128|15608410289363883200|14739761817233837306|14739748444005895328|13840711840544759000|17930967118637156068
dataset\_work\final\spinach\val\saudavel\healthy__healthy (87).jpg,saudavel,val,spinach_n56pn9fncw,4640x3472,16198478206654975712|17351399764439502568|17063747128369336040|14450967249767271656|16757391131705003248|16181032212874841312|16756819093577174216|16775498543973256940
dataset\_work\final\spinach\train\saudavel\healthy__healthy (89).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,10433861855348182192|17783762988556012786|16774948375891986672|16774947819291069680|17495532608126110966|12739705412170206352|17351399621487152360|17350274376579599592
dataset\_work\final\spinach\val\saudavel\healthy__healthy (9).jpg,saudavel,val,spinach_n56pn9fncw,4640x3472,9259577634265546880|18374399287268146430|17076212479654425852|13844303421426421952|18373787967362367230|9277569768739602560|13893842948876411072|18227445168626531052
dataset\_work\final\spinach\train\saudavel\healthy__healthy (90).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,11585666185233141472|13469296988792524536|11873325436540274424|15752498814215691488|17910313753406008506|16180891474983831712|16184835428335918298|17926182164324861604
dataset\_work\final\spinach\train\saudavel\healthy__healthy (91).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,13899461414588499184|17354775363702283504|17063750429374871780|14451072804349337816|17355795881626753264|17349215524739802304|15627645214775479496|16499164415482842860
dataset\_work\final\spinach\train\saudavel\healthy__healthy (92).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,16468427509903099596|15577430451100294860|15861179891359139576|14161326272740826304|14744274351467933400|14737479035061504996|13879002319038941124|17926023299922075356
dataset\_work\final\spinach\train\saudavel\healthy__healthy (93).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,9549472965042064544|16041310013508996594|14451547847807372528|17045723487761059472|17495673660213468894|11550755582957553284|10434426040642408172|17333262271093575368
dataset\_work\final\spinach\train\saudavel\healthy__healthy (94).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,14127291827646832264|15893030974731814892|14742009098492127206|14742035486569864088|17043639098321113052|9808324665640816324|10960410309918693068|16584280396135634636
dataset\_work\final\spinach\test\saudavel\healthy__healthy (95).jpg,saudavel,test,spinach_n56pn9fncw,4640x3472,11586784603584302788|18071852748628201180|14737919337827127020|14708235550262725704|15892682446154419450|14163428445061106848|5227604043884797644|17063729469645883340
dataset\_work\final\spinach\test\saudavel\healthy__healthy (96).jpg,saudavel,test,spinach_n56pn9fncw,4640x3472,14737663793950855140|14744277460773637848|14309971742258859240|11247215744734449376|15568440778869087948|16469544098499626700|16198905977068787356|16756829248307304390
dataset\_work\final\spinach\train\saudavel\healthy__healthy (97).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,16487547486489661156|15567939333169515736|14751306448900119800|14704863077338629344|15603959295592238296|16487284117080756196|16196217645067604684|17932381792777254860
dataset\_work\final\spinach\train\saudavel\healthy__healthy (98).jpg,saudavel,train,spinach_n56pn9fncw,4640x3472,16181045967374503602|17333798845700017330|16721335603069077504|16757479951294262775|12865665065395064560|12884411040139284192|17865110201800560360|20273032205307624
dataset\_work\final\spinach\val\saudavel\healthy__healthy (99).jpg,saudavel,val,spinach_n56pn9fncw,4640x3472,11569353901733760752|16181053268062276848|2922307478342223872|16973511927870254583|17333376839420645088|17351980794601180832|17865092781136383723|20281742533299752
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (1).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,16180472638902541536|17928432347755235064|16774947888891858664|16774948339469225192|17926176149895302904|16185011422899899616|16756934492862991592|16757355707134037224
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (10).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,12739714242523154148|17495514947616414936|17063737836408597744|14450984794295552240|15608410122136505586|16485025172689964208|17350273790041820360|17360398647368601324
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (100).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,14451496179116248780|17045596082517280460|14708240941704780480|14737514467729057532|14737532094039166700|14739757273140661960|18205286240698992332|13878453001278660300
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (101).jpg,anomala,train,spinach_n56pn9fncw,1440x1080,16180909136924585644|17910282985295154122|14739739689312815076|14739778120476466888|14594826626569834232|12406927970460208864|14419984064028511948|16467191203802353356
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (102).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,16178762889882212076|17914825069137401544|14739924424518780644|14739756199233625304|14453795903619636984|17048010441579792096|15608401171501453004|16485016503569845964
dataset\_work\final\spinach\test\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (103).jpg,anomala,test,spinach_n56pn9fncw,1440x1080,16195100610678857420|17936867767271786188|16629140927533532916|10996724272548715728|14737576108334443768|14744285147898495200|15031940742580182168|17637938447972026086
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (104).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,9279823794771958748|17504522216197727940|16631685249114293744|10956209261659446512|14134097125571489010|15896467679222876288|17319734099388533912|17349431029451837414
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (105).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,12721699749994153708|17351962950481910984|17136076817980450040|5191584012172187872|14455488738728267504|17061486044883356848|16201732795795901512|17934608303897432045
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (106).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,16199046628513253092|17909749569317412568|14165574769035955432|15894930637657132264|15609017706206366968|16466995426014514912|16774789529019324124|16774957754299946692
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (107).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,9277571925995130848|18225098189927026424|16629413666445846244|10960686197191383256|17874284681492360444|16181172960697958528|15607257691673468056|16494019719037962214
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (108).jpg,anomala,train,spinach_n56pn9fncw,1440x1080,16184409845956841176|17917068086999420644|15897617672278887112|14124988479131331820|16469125173219862264|15604576433707653856|17054035795591694020|14468419853074014172
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (109).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,16180909213310093004|17910317861272002252|14166001353669447404|15858865660238728904|14744349426373594872|14737520750493929184|14451535856659470044|17045609112684959684
dataset\_work\final\spinach\val\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (11).jpg,anomala,val,spinach_n56pn9fncw,1440x1080,9273130192967288560|18222298687411625184|13314557616482744572|14023096697283469504|16184877398328402684|17349769585251233920|13898258035824696514|18228579868198553272
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (110).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,13874239315971081860|17009589584965902302|11251710582094531556|14310794108300635864|16041561681883762412|9513351895560981440|15577391938195135174|16468325770987251356
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (111).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,11585664136836947664|17936938582025144308|16493536002440939500|15625252265418693832|17620222747429760248|14996465741602801824|14419442120941951192|17061776771593004260
dataset\_work\final\spinach\val\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (112).jpg,anomala,val,spinach_n56pn9fncw,4640x3472,16180350619039769280|17928297314246179824|14737910102096579564|14708252922817752776|17346523584853167864|13844666881361284320|14424509585168932556|17044747104055166924
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (113).jpg,anomala,train,spinach_n56pn9fncw,1440x1080,16185417134093047448|17908031184374044646|15609066444790401994|16466899816647175852|16615814476861245176|10958985377039752928|12406910421258110692|14594815286789775064
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (114).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,14737487760018607328|14742031382259093240|14161065775324964064|15897305556902992624|17928327087563183820|16180469193891874508|17355196402691710684|16187114961107322564
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (115).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,16180455082956349648|17928423482859518192|17063178247787563232|14469105263418715384|17363800119799893752|15051248290064927968|17918924150632008904|16197350224309964012
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (116).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,11569196798406018800|18054420129209818352|14737479110516202640|14739770493025371382|17337792569310940922|17349716385257459360|17781494678696201932|10438233580546787020
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (117).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,9857424190474014432|16918939919654489336|17045732249093197464|14451530221058690276|17909740873347157226|16199037780798196872|16468544702684499656|11010911978500361964
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (118).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,9278688550626496200|18364727341687934700|16485025284090744044|15608409898924002504|17045621555370843390|14451650436866163840|14432926497003445464|17063170916027188964
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (119).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,16487559014449137652|10956191875095993552|10238436168711469296|10274719768423358704|14995894147216706712|17638215576441835492|17357029142606092174|17363784680594937486
dataset\_work\final\spinach\train\anomala\anthracnose_leaf_spot__anthracnose_leaf_spot (12).jpg,anomala,train,spinach_n56pn9fncw,4640x3472,9273136545337361648|18334941937575845104|13325252530650676464|16197350223638216896|17355921536502756094|17349139594197381248|13889255243483236576|17364981379289246904
